id,episode_id,number,raw_text,timestamp_in_ms,speaking_line,character_id,location_id,raw_character_text,raw_location_text,spoken_words,normalized_text,word_count
3912,180,200,"Edna Krabappel-Flanders: Hello, ladies. Is this the line for people who want to bad-mouth Sgt. Skinner?",1053000,TRUE,40,381,Edna Krabappel-Flanders,Supermarket,"Hello, ladies. Is this the line for people who want to bad-mouth Sgt. Skinner?",hello ladies is this the line for people who want to bad-mouth sgt skinner,14
3913,180,201,Marge Simpson: And have ten items or less.,1057000,TRUE,1,381,Marge Simpson,Supermarket,And have ten items or less.,and have ten items or less,6
3914,180,202,Edna Krabappel-Flanders: Twelve... eleven... ten. The man's a weenie.,1059000,TRUE,40,381,Edna Krabappel-Flanders,Supermarket,Twelve... eleven... ten. The man's a weenie.,twelve eleven ten the mans a weenie,7
3915,180,203,"Marge Simpson: Oh, now be fair, Edna. I liked Armin Tamzarian too, but he was at least as big a weenie as Sgt. Skinner.",1061000,TRUE,1,381,Marge Simpson,Supermarket,"Oh, now be fair, Edna. I liked Armin Tamzarian too, but he was at least as big a weenie as Sgt. Skinner.",oh now be fair edna i liked armin tamzarian too but he was at least as big a weenie as sgt skinner,22
3916,180,204,Edna Krabappel-Flanders: But he was our weenie!,1067000,TRUE,40,381,Edna Krabappel-Flanders,Supermarket,But he was our weenie!,but he was our weenie,5
3917,180,205,Agnes Skinner: Now there was a weenie you could be proud to call your son.,1069000,TRUE,192,381,Agnes Skinner,Supermarket,Now there was a weenie you could be proud to call your son.,now there was a weenie you could be proud to call your son,13
3918,180,206,Marge Simpson: Did you ever tell him that?,1074000,TRUE,1,381,Marge Simpson,Supermarket,Did you ever tell him that?,did you ever tell him that,6
3919,180,208,"Homer Simpson: Okay, once more. Where are we going?",1078000,TRUE,2,238,Homer Simpson,Highway,"Okay, once more. Where are we going?",okay once more where are we going,7
3920,180,209,Edna Krabappel-Flanders: To Capitol City.,1082000,TRUE,40,238,Edna Krabappel-Flanders,Highway,To Capitol City.,to capitol city,3
3921,180,210,Homer Simpson: And why are you and the old lady in the car?,1083000,TRUE,2,238,Homer Simpson,Highway,And why are you and the old lady in the car?,and why are you and the old lady in the car,11
3922,180,211,Agnes Skinner: We're gonna talk Armin Tamzarian into coming back.,1086000,TRUE,192,238,Agnes Skinner,Highway,We're gonna talk Armin Tamzarian into coming back.,were gonna talk armin tamzarian into coming back,8
3923,180,212,Homer Simpson: And why is Marge here?,1088000,TRUE,2,238,Homer Simpson,Highway,And why is Marge here?,and why is marge here,5
3924,180,213,Marge Simpson: I came up with the idea.,1090000,TRUE,1,238,Marge Simpson,Highway,I came up with the idea.,i came up with the idea,6
3925,180,214,Homer Simpson: And why am I here?,1092000,TRUE,2,238,Homer Simpson,Highway,And why am I here?,and why am i here,5
3926,180,215,Marge Simpson: Because the streets of Capitol City are no place for three unescorted ladies.,1093000,TRUE,1,238,Marge Simpson,Highway,Because the streets of Capitol City are no place for three unescorted ladies.,because the streets of capitol city are no place for three unescorted ladies,13
3927,180,216,Homer Simpson: And why are the kids here?,1097000,TRUE,2,238,Homer Simpson,Highway,And why are the kids here?,and why are the kids here,6
3928,180,217,Marge Simpson: Because we couldn't find Grampa to sit for them.,1099000,TRUE,1,238,Marge Simpson,Highway,Because we couldn't find Grampa to sit for them.,because we couldnt find grampa to sit for them,9
3929,180,218,Homer Simpson: And why is Grampa here?,1101000,TRUE,2,238,Homer Simpson,Highway,And why is Grampa here?,and why is grampa here,5
3930,180,219,Grampa Simpson: 'Cause Jasper didn't wanna come by himself.,1102000,TRUE,31,238,Grampa Simpson,Highway,'Cause Jasper didn't wanna come by himself.,cause jasper didnt wanna come by himself,7
3931,180,223,Grampa Simpson: We'll see about that!,1112000,TRUE,31,238,Grampa Simpson,Highway,We'll see about that!,well see about that,4
3932,180,224,"Grampa Simpson: (ASLEEP) Hello, beautiful.",1114000,TRUE,31,238,Grampa Simpson,Highway,"Hello, beautiful.",hello beautiful,2
3933,180,227,"Armin: My mind is made up. I'm not coming back, and that's final.",1124000,TRUE,2304,1671,Armin,Armin's Bare Seedy Apartment,"My mind is made up. I'm not coming back, and that's final.",my mind is made up im not coming back and thats final,12
3934,180,228,"Edna Krabappel-Flanders: Oh, Seymour --",1131000,TRUE,40,1671,Edna Krabappel-Flanders,Armin's Bare Seedy Apartment,"Oh, Seymour --",oh seymour --,3
3935,180,229,"Armin: And I'm not Seymour! My name is Armin! This is Armin's apartment! Armin's liquor! Armin's copy of ""Swank""! Armin's frozen peas!",1132000,TRUE,2304,1671,Armin,Armin's Bare Seedy Apartment,"And I'm not Seymour! My name is Armin! This is Armin's apartment! Armin's liquor! Armin's copy of ""Swank""! Armin's frozen peas!",and im not seymour my name is armin this is armins apartment armins liquor armins copy of swank armins frozen peas,21
3936,180,230,"Homer Simpson: Can I see your copy of ""Swank"", Armin?",1140000,TRUE,2,1671,Homer Simpson,Armin's Bare Seedy Apartment,"Can I see your copy of ""Swank"", Armin?",can i see your copy of swank armin,8
3937,180,231,"Armin: Yes you can. This is Armin's life, and maybe it's not perfect, but at least I'm back where I belong. I was born a nogoodnik and I'll die a nogoodnik.",1142000,TRUE,2304,1671,Armin,Armin's Bare Seedy Apartment,"Yes you can. This is Armin's life, and maybe it's not perfect, but at least I'm back where I belong. I was born a nogoodnik and I'll die a nogoodnik.",yes you can this is armins life and maybe its not perfect but at least im back where i belong i was born a nogoodnik and ill die a nogoodnik,30
3938,180,232,Agnes Skinner: (INCREDIBLY SHOCKED) Seymour!,1149000,TRUE,192,1671,Agnes Skinner,Armin's Bare Seedy Apartment,Seymour!,seymour,1
3939,180,233,Agnes Skinner: I didn't bring you up to use language like that!,1149000,TRUE,192,1671,Agnes Skinner,Armin's Bare Seedy Apartment,I didn't bring you up to use language like that!,i didnt bring you up to use language like that,10
3940,180,234,"Armin: Well, you didn't bring me up at all.",1153000,TRUE,2304,1671,Armin,Armin's Bare Seedy Apartment,"Well, you didn't bring me up at all.",well you didnt bring me up at all,8
3941,180,235,Agnes Skinner: The hell I didn't! I've been taking care of you for 26 years. I'm the only mother you've ever known!,1154000,TRUE,192,1671,Agnes Skinner,Armin's Bare Seedy Apartment,The hell I didn't! I've been taking care of you for 26 years. I'm the only mother you've ever known!,the hell i didnt ive been taking care of you for 26 years im the only mother youve ever known,20
3942,180,236,Armin: But you have your real son--,1160000,TRUE,2304,1671,Armin,Armin's Bare Seedy Apartment,But you have your real son--,but you have your real son--,6
3943,180,237,"Agnes Skinner: You're my real son! (SOFTENING) You've been my son longer than he has, and he doesn't need me, and I don't need him! Now you march yourself downstairs and get in that car!",1161000,TRUE,192,1671,Agnes Skinner,Armin's Bare Seedy Apartment,"You're my real son! You've been my son longer than he has, and he doesn't need me, and I don't need him! Now you march yourself downstairs and get in that car!",youre my real son youve been my son longer than he has and he doesnt need me and i dont need him now you march yourself downstairs and get in that car,32
3944,180,238,"Armin: (IMMEDIATELY) Yes, Mother.",1170000,TRUE,2304,1671,Armin,Armin's Bare Seedy Apartment,"Yes, Mother.",yes mother,2
3945,180,239,Agnes Skinner: And the rest of you too!,1171000,TRUE,192,1671,Agnes Skinner,Armin's Bare Seedy Apartment,And the rest of you too!,and the rest of you too,6
3946,180,240,"All: Yes, Mrs. Skinner.",1173000,TRUE,109,1671,All,Armin's Bare Seedy Apartment,"Yes, Mrs. Skinner.",yes mrs skinner,3
3947,180,242,"Homer Simpson: Hey, everybody, look! Armin Tamzarian's back and he's gonna take over the school again!",1183000,TRUE,2,3,Homer Simpson,Springfield Elementary School,"Hey, everybody, look! Armin Tamzarian's back and he's gonna take over the school again!",hey everybody look armin tamzarians back and hes gonna take over the school again,14
3948,180,244,Mayor Joe Quimby: Now hold on. Armin Tamzarian is an unsavory character who played us all for chumps.,1191000,TRUE,240,3,Mayor Joe Quimby,Springfield Elementary School,Now hold on. Armin Tamzarian is an unsavory character who played us all for chumps.,now hold on armin tamzarian is an unsavory character who played us all for chumps,15
3949,180,245,"Homer Simpson: (DOWNPLAYING) All right, all right. So, he's a fraud. I don't care! His mom doesn't care! Do any of you care?",1196000,TRUE,2,3,Homer Simpson,Springfield Elementary School,"All right, all right. So, he's a fraud. I don't care! His mom doesn't care! Do any of you care?",all right all right so hes a fraud i dont care his mom doesnt care do any of you care,20
3950,180,246,Crowd: (EXCITED) No / Not really / Not very much / etc.,1205000,TRUE,75,3,Crowd,Springfield Elementary School,No / Not really / Not very much / etc.,no not really not very much etc,7
3951,180,247,Sgt. Skinner: (BUILDING) You all seem to be forgetting that I am Seymour Skinner. This is where I belong. You can't ask me to disappear just because you like some other guy better! I gave half my life for you people. Aren't I entitled to a little dignity?,1207000,TRUE,2303,3,Sgt. Skinner,Springfield Elementary School,You all seem to be forgetting that I am Seymour Skinner. This is where I belong. You can't ask me to disappear just because you like some other guy better! I gave half my life for you people. Aren't I entitled to a little dignity?,you all seem to be forgetting that i am seymour skinner this is where i belong you cant ask me to disappear just because you like some other guy better i gave half my life for you people arent i entitled to a little dignity,45
3952,180,248,"Armin: You're ah... you're right, Sergeant.",1221000,TRUE,2304,3,Armin,Springfield Elementary School,"You're ah... you're right, Sergeant.",youre ah youre right sergeant,5
3953,180,249,"Gary Chalmers: Well, I don't see any way out of this.",1225000,TRUE,1078,3,Gary Chalmers,Springfield Elementary School,"Well, I don't see any way out of this.",well i dont see any way out of this,9
3954,180,250,"Homer Simpson: Now, if you'll allow me, I think I have a solution that'll satisfy the town and let Sgt. Skinner keep his dignity.",1228000,TRUE,2,3,Homer Simpson,Springfield Elementary School,"Now, if you'll allow me, I think I have a solution that'll satisfy the town and let Sgt. Skinner keep his dignity.",now if youll allow me i think i have a solution thatll satisfy the town and let sgt skinner keep his dignity,22
3955,180,252,Sgt. Skinner: But I'm a hero!,1236000,TRUE,2303,1672,Sgt. Skinner,RAILROAD STATION,But I'm a hero!,but im a hero,4
3956,180,253,Homer Simpson: And we salute you for it. Now don't come back.,1239000,TRUE,2,1672,Homer Simpson,RAILROAD STATION,And we salute you for it. Now don't come back.,and we salute you for it now dont come back,10
3957,180,254,"Agnes Skinner: I'm sorry, Seymour. It's nice you're alive, but you're just not what I'm looking for in a son. I'm glad you understand.",1243000,TRUE,192,1672,Agnes Skinner,RAILROAD STATION,"I'm sorry, Seymour. It's nice you're alive, but you're just not what I'm looking for in a son. I'm glad you understand.",im sorry seymour its nice youre alive but youre just not what im looking for in a son im glad you understand,22
3958,180,255,"Armin: Well this is a lovely gesture, but we still have to face the fact that I'm not really Seymour Skinner.",1256000,TRUE,2304,1672,Armin,RAILROAD STATION,"Well this is a lovely gesture, but we still have to face the fact that I'm not really Seymour Skinner.",well this is a lovely gesture but we still have to face the fact that im not really seymour skinner,20
3959,180,256,Homer Simpson: Oh no we don't! Judge Snyder?,1263000,TRUE,2,1672,Homer Simpson,RAILROAD STATION,Oh no we don't! Judge Snyder?,oh no we dont judge snyder,6
3960,180,257,"Judge Snyder: By authority of the City of Springfield, I hereby confer upon you the name of Seymour Skinner, as well as his past, present, future, and mother.",1266000,TRUE,214,1672,Judge Snyder,RAILROAD STATION,"By authority of the City of Springfield, I hereby confer upon you the name of Seymour Skinner, as well as his past, present, future, and mother.",by authority of the city of springfield i hereby confer upon you the name of seymour skinner as well as his past present future and mother,26
3961,180,258,"Armin: (SHRUGS, PLEASANTLY SURPRISED) Okay.",1274000,TRUE,2304,1672,Armin,RAILROAD STATION,Okay.,okay,1
3962,180,259,"Judge Snyder: And I further decree that everything will be just like it was before all this happened, and no one will ever mention it again... (OMINOUS) under penalty of torture!",1275000,TRUE,214,1672,Judge Snyder,RAILROAD STATION,"And I further decree that everything will be just like it was before all this happened, and no one will ever mention it again... under penalty of torture!",and i further decree that everything will be just like it was before all this happened and no one will ever mention it again under penalty of torture,28
3963,180,261,"Agnes Skinner: Here, son. This is yours again....",1289000,TRUE,192,1672,Agnes Skinner,RAILROAD STATION,"Here, son. This is yours again....",here son this is yours again,6
3964,180,262,"Seymour Skinner: I've never been happier or prouder to be Seymour Skinner. But these last few days as that hot-headed rogue Armin Tamzarian have taught me a thing or two. You know, maybe I've been a little too ""uptight"" in the past. (LOOSENING TIE) Well, from now on you're gonna to see a new Seymour Skinner--",1293000,TRUE,3,1672,Seymour Skinner,RAILROAD STATION,"I've never been happier or prouder to be Seymour Skinner. But these last few days as that hot-headed rogue Armin Tamzarian have taught me a thing or two. You know, maybe I've been a little too ""uptight"" in the past. Well, from now on you're gonna to see a new Seymour Skinner--",ive never been happier or prouder to be seymour skinner but these last few days as that hot-headed rogue armin tamzarian have taught me a thing or two you know maybe ive been a little too uptight in the past well from now on youre gonna to see a new seymour skinner--,52
3965,180,263,Agnes Skinner: Oh no we won't.,1311000,TRUE,192,1672,Agnes Skinner,RAILROAD STATION,Oh no we won't.,oh no we wont,4
3966,180,264,"Seymour Skinner: Yes, Mother.",1313000,TRUE,3,1672,Seymour Skinner,RAILROAD STATION,"Yes, Mother.",yes mother,2
3967,181,0,Homer Simpson: (SINGS) BOY THE WAY THE BEE GEES PLAYED...,84000,TRUE,2,,Homer Simpson,,BOY THE WAY THE BEE GEES PLAYED...,boy the way the bee gees played,7
3968,181,1,Marge Simpson: (SINGS) MOVIES JOHN TRAVOLTA MADE...,87000,TRUE,1,,Marge Simpson,,MOVIES JOHN TRAVOLTA MADE...,movies john travolta made,4
3969,181,2,Homer Simpson: (SINGS) GUESSING HOW MUCH ELVIS WEIGHED...,90000,TRUE,2,,Homer Simpson,,GUESSING HOW MUCH ELVIS WEIGHED...,guessing how much elvis weighed,5
3970,181,3,Marge Simpson: (SING) THOSE WERE THE DAYS.,93000,TRUE,1,,Marge Simpson,,THOSE WERE THE DAYS.,those were the days,4
3971,181,4,Marge Simpson: (VOICE CRACKS) AND YOU KNEW WHERE YOU WERE THEN...,96000,TRUE,1,,Marge Simpson,,AND YOU KNEW WHERE YOU WERE THEN...,and you knew where you were then,7
3972,181,5,Homer Simpson: (SINGS) WATCHING SHOWS LIKE GENTLE BEN...,100000,TRUE,2,,Homer Simpson,,WATCHING SHOWS LIKE GENTLE BEN...,watching shows like gentle ben,5
3973,181,6,"Homer Simpson: (SING) MISTER, WE COULD USE A MAN LIKE SHERIFF LOBO AGAIN.",103000,TRUE,2,,Homer Simpson,,"MISTER, WE COULD USE A MAN LIKE SHERIFF LOBO AGAIN.",mister we could use a man like sheriff lobo again,10
3974,181,7,Homer Simpson: (SINGS) DISCO DUCK AND FLEETWOOD MAC...,109000,TRUE,2,,Homer Simpson,,DISCO DUCK AND FLEETWOOD MAC...,disco duck and fleetwood mac,5
3975,181,8,Marge Simpson: (SINGS) COMING OUT OF MY EIGHT-TRACK...,112000,TRUE,1,,Marge Simpson,,COMING OUT OF MY EIGHT-TRACK...,coming out of my eight-track,5
3976,181,9,Marge Simpson: (SINGS) MICHAEL JACKSON STILL WAS BLACK...,115000,TRUE,1,,Marge Simpson,,MICHAEL JACKSON STILL WAS BLACK...,michael jackson still was black,5
3977,181,10,Marge Simpson: (SING) THOSE WERE THE DAYS.,120000,TRUE,1,,Marge Simpson,,THOSE WERE THE DAYS.,those were the days,4
3978,181,11,Announcer: The Simpsons is filmed in front of a live studio audience.,129000,TRUE,33,,Announcer,,The Simpsons is filmed in front of a live studio audience.,the simpsons is filmed in front of a live studio audience,11
3979,181,13,"Homer Simpson: (FRIENDLY) Hey there, Meathead. What are you watchin'?",134000,TRUE,2,5,Homer Simpson,Simpson Home,"Hey there, Meathead. What are you watchin'?",hey there meathead what are you watchin,7
3980,181,14,"Bart Simpson: Oh, I thought I'd check out the Warner Brothers Network.",136000,TRUE,8,5,Bart Simpson,Simpson Home,"Oh, I thought I'd check out the Warner Brothers Network.",oh i thought id check out the warner brothers network,10
3981,181,15,Frog: (SINGING) WE'RE PROUD TO PRESENT / ON THE WB / ANOTHER BAD SHOW / THAT NO ONE WILL SEEEEE! (BITTERLY SPOKEN) I NEED A DRINK.,138000,TRUE,2306,5,Frog,Simpson Home,WE'RE PROUD TO PRESENT / ON THE WB / ANOTHER BAD SHOW / THAT NO ONE WILL SEEEEE! I NEED A DRINK.,were proud to present on the wb another bad show that no one will seeeee i need a drink,19
3982,181,16,"Announcer: It's the TV movie of the year! ""The Krusty the clown Story: Booze, Drugs, Guns, Lies, Blackmail And Laughter.""",148000,TRUE,33,5,Announcer,Simpson Home,"It's the TV movie of the year! ""The Krusty the clown Story: Booze, Drugs, Guns, Lies, Blackmail And Laughter.""",its the tv movie of the year the krusty the clown story booze drugs guns lies blackmail and laughter,19
3983,181,17,Announcer: Starring Fyvush Finkel as Krusty the Clown.,157000,TRUE,33,5,Announcer,Simpson Home,Starring Fyvush Finkel as Krusty the Clown.,starring fyvush finkel as krusty the clown,7
3984,181,18,Krusty: I went through a five year orgy of non-stop pills and booze with nothing to show for it but four Emmys and a Peabody Award! (UNHAPPY NOISE),163000,TRUE,2307,5,Krusty,Simpson Home,I went through a five year orgy of non-stop pills and booze with nothing to show for it but four Emmys and a Peabody Award!,i went through a five year orgy of non-stop pills and booze with nothing to show for it but four emmys and a peabody award,25
3985,181,19,Bart Simpson: All right! They're gonna show his disastrous marriage to Mia Farrow!,175000,TRUE,8,5,Bart Simpson,Simpson Home,All right! They're gonna show his disastrous marriage to Mia Farrow!,all right theyre gonna show his disastrous marriage to mia farrow,11
3986,181,20,Krusty: Chan Ho--your mother Mia and I are getting a divorce.,178000,TRUE,2307,5,Krusty,Simpson Home,Chan Ho--your mother Mia and I are getting a divorce.,chan ho--your mother mia and i are getting a divorce,10
3987,181,21,Asian Boy: (POINTS) Chan Ho is over there. I am Chin Ho.,183000,TRUE,2308,5,Asian Boy,Simpson Home,Chan Ho is over there. I am Chin Ho.,chan ho is over there i am chin ho,9
3988,181,22,"""Krusty"": Whoever you are, just pass it along, kid.",187000,TRUE,2307,5,Krusty,Simpson Home,"Whoever you are, just pass it along, kid.",whoever you are just pass it along kid,8
3989,181,23,Homer Simpson: (CHUCKLES) What a bad father.,191000,TRUE,2,5,Homer Simpson,Simpson Home,What a bad father.,what a bad father,4
3990,181,24,"Homer Simpson: Lisa, knock off that racket!",195000,TRUE,2,5,Homer Simpson,Simpson Home,"Lisa, knock off that racket!",lisa knock off that racket,5
3991,181,25,"Lisa Simpson: But Dad, I'm supposed to practice an hour a day!",198000,TRUE,9,5,Lisa Simpson,Simpson Home,"But Dad, I'm supposed to practice an hour a day!",but dad im supposed to practice an hour a day,10
3992,181,26,Homer Simpson: (ANGRY) I'll practice you!,201000,TRUE,2,5,Homer Simpson,Simpson Home,I'll practice you!,ill practice you,3
3993,181,27,Lisa Simpson: You'll practice me? What does that mean? Is it supposed to be some sort of threat?,202000,TRUE,9,5,Lisa Simpson,Simpson Home,You'll practice me? What does that mean? Is it supposed to be some sort of threat?,youll practice me what does that mean is it supposed to be some sort of threat,16
3994,181,28,"Homer Simpson: (FRUSTRATED) Bart, make her stop.",207000,TRUE,2,5,Homer Simpson,Simpson Home,"Bart, make her stop.",bart make her stop,4
3995,181,30,"Lisa Simpson: Look, Bart. I have to practice my saxophone and you can't stop me.",211000,TRUE,9,98,Lisa Simpson,Lisa's Bedroom,"Look, Bart. I have to practice my saxophone and you can't stop me.",look bart i have to practice my saxophone and you cant stop me,13
3996,181,31,"Bart Simpson: Oh yeah? (COOLLY) My dear Lisa, you are eight and I am ten. And in my two extra years on this planet, I've learned a few tricks. (BEAT, THEN DESPERATE) Gimme that sax!",215000,TRUE,8,98,Bart Simpson,Lisa's Bedroom,"Oh yeah? My dear Lisa, you are eight and I am ten. And in my two extra years on this planet, I've learned a few tricks. Gimme that sax!",oh yeah my dear lisa you are eight and i am ten and in my two extra years on this planet ive learned a few tricks gimme that sax,29
3997,181,32,Lisa Simpson: No!,225000,TRUE,9,98,Lisa Simpson,Lisa's Bedroom,No!,no,1
3998,181,33,Bart Simpson: I said gimme!,225000,TRUE,8,98,Bart Simpson,Lisa's Bedroom,I said gimme!,i said gimme,3
3999,181,34,Lisa Simpson: I said no!,227000,TRUE,9,98,Lisa Simpson,Lisa's Bedroom,I said no!,i said no,3
4000,181,37,Nelson Muntz: Haw haw!,246000,TRUE,101,1,Nelson Muntz,Street,Haw haw!,haw haw,2
4001,181,39,"Homer Simpson: Aw, Lisa, it doesn't look so bad.",257000,TRUE,2,5,Homer Simpson,Simpson Home,"Aw, Lisa, it doesn't look so bad.",aw lisa it doesnt look so bad,7
4002,181,40,Lisa Simpson: (SNIFFLES) Oh yeah?,260000,TRUE,9,5,Lisa Simpson,Simpson Home,Oh yeah?,oh yeah,2
4003,181,41,"Homer Simpson: (DISGUSTED NOISE)(SWEETLY) Lisa, honey, if it'll make you feel better I'll destroy something Bart loves.",263000,TRUE,2,5,Homer Simpson,Simpson Home,"Lisa, honey, if it'll make you feel better I'll destroy something Bart loves.",lisa honey if itll make you feel better ill destroy something bart loves,13
4004,181,42,Bart Simpson: Hey!,267000,TRUE,8,5,Bart Simpson,Simpson Home,Hey!,hey,1
4005,181,43,"Homer Simpson: (SAGELY) Don't worry, son. If that bothers you, I'll destroy something Maggie loves.",268000,TRUE,2,5,Homer Simpson,Simpson Home,"Don't worry, son. If that bothers you, I'll destroy something Maggie loves.",dont worry son if that bothers you ill destroy something maggie loves,12
4006,181,44,"Lisa Simpson: Dad, you don't understand. (SNIFFLES) This saxophone is like my oldest friend. I've had it for as long as I can remember.",274000,TRUE,9,5,Lisa Simpson,Simpson Home,"Dad, you don't understand. This saxophone is like my oldest friend. I've had it for as long as I can remember.",dad you dont understand this saxophone is like my oldest friend ive had it for as long as i can remember,21
4007,181,45,Homer Simpson: You don't remember how you got it?,280000,TRUE,2,5,Homer Simpson,Simpson Home,You don't remember how you got it?,you dont remember how you got it,7
4008,181,46,Lisa Simpson: (SNIFFLES)(SHAKES HEAD) Nuh-uh.,282000,TRUE,9,5,Lisa Simpson,Simpson Home,Nuh-uh.,nuh-uh,1
4009,181,47,"Homer Simpson: Oh, well, it all happened in 1990. Back then, the artist formerly known as Prince was currently known as Prince. Tracey Ullman was entertaining America with songs, sketches, and crudely-drawn filler material. And Bart was eagerly awaiting his first day of school...",283000,TRUE,2,5,Homer Simpson,Simpson Home,"Oh, well, it all happened in 1990. Back then, the artist formerly known as Prince was currently known as Prince. Tracey Ullman was entertaining America with songs, sketches, and crudely-drawn filler material. And Bart was eagerly awaiting his first day of school...",oh well it all happened in 1990 back then the artist formerly known as prince was currently known as prince tracey ullman was entertaining america with songs sketches and crudely-drawn filler material and bart was eagerly awaiting his first day of school,42
4010,181,48,"Lisa Simpson: Look, Mama!",309000,TRUE,9,5,Lisa Simpson,Simpson Home,"Look, Mama!",look mama,2
4011,181,49,"Marge Simpson: Oh, honey, I can't right now. Bart's gonna be late!",310000,TRUE,1,5,Marge Simpson,Simpson Home,"Oh, honey, I can't right now. Bart's gonna be late!",oh honey i cant right now barts gonna be late,10
4012,181,50,"Homer Simpson: Now, son, on your first day of school, I'd like to pass along the words of advice my father gave me...",317000,TRUE,2,5,Homer Simpson,Simpson Home,"Now, son, on your first day of school, I'd like to pass along the words of advice my father gave me...",now son on your first day of school id like to pass along the words of advice my father gave me,21
4013,181,51,"Grampa Simpson: Homer, you're dumb as a mule and twice as ugly. If a strange man offers you a ride, I say take it!",323000,TRUE,31,5,Grampa Simpson,Simpson Home,"Homer, you're dumb as a mule and twice as ugly. If a strange man offers you a ride, I say take it!",homer youre dumb as a mule and twice as ugly if a strange man offers you a ride i say take it,22
4014,181,52,Homer Simpson: Lousy traumatic childhood.,330000,TRUE,2,5,Homer Simpson,Simpson Home,Lousy traumatic childhood.,lousy traumatic childhood,3
4015,181,53,"Marge Simpson: Ooh, there's the bus. Goodbye, sweetheart! (GIVES BART A BIG KISS)",333000,TRUE,1,5,Marge Simpson,Simpson Home,"Ooh, there's the bus. Goodbye, sweetheart!",ooh theres the bus goodbye sweetheart,6
4016,181,54,Bart Simpson: (HAPPY) School will be fun!,337000,TRUE,8,5,Bart Simpson,Simpson Home,School will be fun!,school will be fun,4
4017,181,57,Seymour Skinner: Welcome kindergartners. I'm Principal Sinner... (CORRECTING) Skinner.,342000,TRUE,3,3,Seymour Skinner,Springfield Elementary School,Welcome kindergartners. I'm Principal Sinner... Skinner.,welcome kindergartners im principal sinner skinner,6
4018,181,59,"Seymour Skinner: (TO SELF) Well, that's it. I've lost them forever. (TO KIDS) Now I'd like to introduce you to Lunchlady Doris, who will serve you healthy, nutritious meals...",347000,TRUE,3,3,Seymour Skinner,Springfield Elementary School,"Well, that's it. I've lost them forever. Now I'd like to introduce you to Lunchlady Doris, who will serve you healthy, nutritious meals...",well thats it ive lost them forever now id like to introduce you to lunchlady doris who will serve you healthy nutritious meals,23
4019,181,60,"Lunchlady Doris: (TO SELF) Yeah, right.",355000,TRUE,626,3,Lunchlady Doris,Springfield Elementary School,"Yeah, right.",yeah right,2
4020,181,61,"Seymour Skinner: ...Miss Phipps, the school nurse, who will provide ointments and unguents...and Jimbo, the school bully who will administer noogies and nipple twisters.",357000,TRUE,3,3,Seymour Skinner,Springfield Elementary School,"...Miss Phipps, the school nurse, who will provide ointments and unguents...and Jimbo, the school bully who will administer noogies and nipple twisters.",miss phipps the school nurse who will provide ointments and unguentsand jimbo the school bully who will administer noogies and nipple twisters,22
4021,181,62,Jimbo Jones: I look forward to whaling on all of you.,364000,TRUE,144,3,Jimbo Jones,Springfield Elementary School,I look forward to whaling on all of you.,i look forward to whaling on all of you,9
4022,181,64,Kids: (SING) THERE WAS A FARMER HAD A DOG / AND BINGO WAS HIS NAME-O!,368000,TRUE,39,27,Kids,CLASSROOM,THERE WAS A FARMER HAD A DOG / AND BINGO WAS HIS NAME-O!,there was a farmer had a dog and bingo was his name-o,12
4023,181,65,"Bart Simpson: (SINGS, FAST) B-I-(CLAP) (CLAP)-O",372000,TRUE,8,27,Bart Simpson,CLASSROOM,B-I- -O,b-i- -o,2
4024,181,66,Bart Simpson: B-I-(CLAP)-(CLAP)-O,372000,TRUE,8,27,Bart Simpson,CLASSROOM,B-I---O,b-i---o,1
4025,181,67,Bart Simpson: B-I-(CLAP) (CLAP) (CLAP),372000,TRUE,8,27,Bart Simpson,CLASSROOM,B-I-,b-i-,1
4026,181,68,Bart Simpson: AND BINGO WAS HIS NAME-O!,372000,TRUE,8,27,Bart Simpson,CLASSROOM,AND BINGO WAS HIS NAME-O!,and bingo was his name-o,5
4027,181,69,Kindergarten Teacher: (WRITING IN PAD) Added extra clap. Not college material.,379000,TRUE,1511,27,Kindergarten Teacher,CLASSROOM,Added extra clap. Not college material.,added extra clap not college material,6
4028,181,71,Groundskeeper Willie: Hey! Wee Bairn! Hie ye hence from me heath! (BART STILL SKIPS) Can't ya understand English!,382000,TRUE,404,103,Groundskeeper Willie,Springfield Elementary School Yard,Hey! Wee Bairn! Hie ye hence from me heath! Can't ya understand English!,hey wee bairn hie ye hence from me heath cant ya understand english,13
4029,181,73,Marge Simpson: Hi honey! How was your first day of school? (BEAT) Honey?,397000,TRUE,1,5,Marge Simpson,Simpson Home,Hi honey! How was your first day of school? Honey?,hi honey how was your first day of school honey,10
4030,181,74,Homer Simpson: (SINGS) BART WAS FEELING MIGHTY BLUE...,406000,TRUE,2,5,Homer Simpson,Simpson Home,BART WAS FEELING MIGHTY BLUE...,bart was feeling mighty blue,5
4031,181,75,Marge Simpson: (SINGS) IT'S A SHAME WHAT SCHOOL CAN DO.,409000,TRUE,1,5,Marge Simpson,Simpson Home,IT'S A SHAME WHAT SCHOOL CAN DO.,its a shame what school can do,7
4032,181,76,Apu Nahasapeemapetilon: (IN WINDOW) (SINGS) FOR NO REASON HERE'S APU --,412000,TRUE,208,5,Apu Nahasapeemapetilon,Simpson Home,FOR NO REASON HERE'S APU --,for no reason heres apu --,6
